text,type,topic,subtopic,longitude,latitude,relevance
Data Sources,sub-subtopic,Solar Panel,Solar Energy Dynamics,-35.239392225891386,32.16105808528797,31
Capacity Factor,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.21792413091603,-8.561781408407086,18
Project Cost,sub-subtopic,Solar Panel,Solar Innovation Solutions,<class 'float'>,<class 'float'>,8
Estimated Annual,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.364693372347034,-8.688576831596041,23
Ghi Measured,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.172336650248006,-8.706396373367172,39
Roe,sub-subtopic,Solar Panel,Solar Energy Dynamics,-35.161729854890005,32.102735933553085,44
Ppa Price,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.43743987002782,-8.409133306824758,29
Bank Escape,sub-subtopic,Solar Panel,Solar Urban Sustainability,13.90242110500017,1.8818931235560974,10
Operational Parameters,sub-subtopic,Solar Panel,Solar Energy Dynamics,-35.0398975084426,32.148352726585145,27
Yearly Operating,sub-subtopic,Solar Panel,Solar Energy Dynamics,-34.86724123239915,32.32018533756901,40
Libor,sub-subtopic,Solar Panel,Solar Energy Dynamics,-35.178833889156195,32.24408788622999,20
Global Solar,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.363743521469246,-8.651950761980256,3
Global Average,sub-subtopic,Solar Panel,Renewable Energy Insights,-15.833063032711639,-1.9417776566471674,23
Irena,sub-subtopic,Solar Panel,Renewable Energy Insights,-15.745502827704586,-1.8944812816828158,12
Weighted Avg,sub-subtopic,Solar Panel,Sustainability Analysis,5.316952219126215,-56.7850194211567,20
Wac,sub-subtopic,Solar Panel,Renewable Energy Transition,-17.05063583438294,-9.832364281138348,10
Capacity Factor,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.52228035721735,-8.558890330311236,26
Usc,sub-subtopic,Solar Panel,Solar Energy Dynamics,-35.22680259742524,32.229110620799304,7
Wac,sub-subtopic,Solar Panel,Solar Energy Dynamics,-35.17372629150725,32.236858683493914,3
Ultra-Low Ppa,sub-subtopic,Solar Panel,Renewable Solutions Integration,15.19112066041301,-11.670029280636996,44
Lowest Ppa,sub-subtopic,Solar Panel,Solar Energy Dynamics,-35.16585790079786,32.188428236876206,27
Ppa Tariff,sub-subtopic,Solar Panel,Solar Energy Dynamics,-35.26428346630077,32.308863059904205,21
Solaris Atlas,sub-subtopic,Solar Panel,Solar Urban Sustainability,14.231890584239311,2.016727597763221,44
Important Contributions,sub-subtopic,Solar Panel,Solar Urban Sustainability,13.909254268892843,1.8079690512249826,9
Debt Tenor,sub-subtopic,Solar Panel,Solar Energy Dynamics,-35.28856480061627,32.12983514242183,17
Difference,sub-subtopic,Solar Panel,Solar Energy Dynamics,-35.17091310635567,32.23437161628029,46
Locations Receiving,sub-subtopic,Solar Panel,Solar Energy Dynamics,-35.25019539861834,32.36684628661243,36
Wac,sub-subtopic,Solar Panel,Solar Energy Dynamics,-35.17437918512738,32.23247111882891,21
Largest Province,sub-subtopic,Solar Panel,Solar Energy Dynamics,-35.18069103553083,32.20061450051612,20
Electricity Generation,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.393438965669425,-8.65951617298522,39
Current Electricity,sub-subtopic,Solar Panel,Renewable Solutions Integration,14.88113817808351,-11.6212730600828,5
Renewable Energy,sub-subtopic,Solar Panel,Renewable Energy Transition,-17.008906703854354,-9.79875550318089,29
Percentage Decrease,sub-subtopic,Solar Panel,Sustainable Technologies,2.5510757085594506,22.240508412555318,41
Section,sub-subtopic,Solar Panel,Solar Energy Dynamics,-35.1213144885373,32.352328706087405,32
Major Strategies,sub-subtopic,Solar Panel,Solar Energy Dynamics,-35.285793935721514,32.20348257513851,15
Strategic Pricing,sub-subtopic,Solar Panel,Solar Energy Dynamics,-35.24334378928094,32.071396998620884,43
Ppa Term,sub-subtopic,Solar Panel,Solar Energy Dynamics,-35.23712827175516,32.360887911593906,26
Pakistan,sub-subtopic,Solar Panel,Solar Energy Dynamics,-35.174202460304954,32.23743642219733,21
Fair Determination,sub-subtopic,Solar Panel,Solar Energy Dynamics,-35.163662351618115,31.92538973750667,41
Private Sector,sub-subtopic,Solar Panel,Renewable Energy Transition,-17.112614748519377,-9.89680422959374,5
Traditional Solution,sub-subtopic,Solar Panel,Solar Energy Dynamics,-35.26829317223313,32.271707037310414,15
Electricity Price,sub-subtopic,Solar Panel,Sustainable Technologies,2.4973056816410204,22.137837494981135,39
Exchange Reserves,sub-subtopic,Solar Panel,Solar Energy Dynamics,-35.1923848949737,32.26198453253904,11
Exchange-Rate Risk,sub-subtopic,Solar Panel,Solar Energy Dynamics,-35.01977801692506,32.34705257030098,46
Capacity Auction,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.27329749689146,-8.710121756888544,22
Energy Price,sub-subtopic,Solar Panel,Renewable Energy Insights,-15.79465467257748,-2.2243420284579454,42
World Bank,sub-subtopic,Solar Panel,Renewable Energy Transition,-17.119778723754788,-9.99650500995421,26
Positive Impact,sub-subtopic,Solar Panel,Renewable Solutions Integration,14.896665740284995,-11.59491107464314,2
World Bank,sub-subtopic,Solar Panel,Solar Urban Sustainability,13.630232202610493,1.7481955716495894,43
Usd,sub-subtopic,Solar Panel,Solar Systems Economics,15.9914287171004,7.9648808485211635,4
Domestic Debt,sub-subtopic,Solar Panel,Solar Energy Dynamics,-35.1389057744218,32.23681752581397,6
Uss Projects,sub-subtopic,Solar Panel,Solar Energy Dynamics,-35.15247394383146,32.223708977383616,6
Ppa Market,sub-subtopic,Solar Panel,Energy Risk Indicators,8.846108771755734,15.270238122970067,24
Islamic Asset-Backed,sub-subtopic,Solar Panel,Solar Energy Dynamics,-35.05501752263499,32.011278155960355,47
Government Pas,sub-subtopic,Solar Panel,Solar Energy Dynamics,-35.2129313671787,32.25900089214676,7
Project-Level Decisions,sub-subtopic,Solar Panel,Solar Energy Dynamics,-35.18069979035154,32.20687778670313,29
Cost Optimization,sub-subtopic,Solar Panel,Solar Energy Dynamics,-35.180636234962336,32.27023122097274,4
Strategies Distilled,sub-subtopic,Solar Panel,Solar Energy Dynamics,-35.21036363523386,32.23083923408245,26
Mainstream Suggestion,sub-subtopic,Solar Panel,Solar Energy Dynamics,-35.17279205511932,32.242529146279274,5
Financial Development,sub-subtopic,Solar Panel,Renewable Energy Transition,-17.106849575458654,-9.913399672917656,12
Develop Countries,sub-subtopic,Solar Panel,Renewable Energy Transition,-17.00218624416022,-9.956774007236957,34
Financial Configuration,sub-subtopic,Solar Panel,Renewable Energy Transition,-16.735942450565936,-9.658489220411909,50
Major Limitations,sub-subtopic,Solar Panel,Solar Forecasting Solutions,-17.847025575639794,-3.880247226099136,9
Follow-Up Study,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.355884251189885,-8.651171438429683,2
Credit Authorship,sub-subtopic,Solar Panel,Sustainability Analysis,5.637043285103449,-56.61915313966837,43
Competing Interest,sub-subtopic,Solar Panel,Solar Panel Perception,5.940289024007196,-14.003335465157042,15
Technological Support,sub-subtopic,Solar Panel,Solar Panel Perception,5.9025494135414265,-14.151281672347425,22
Highest Ppa-Tariff,sub-subtopic,Solar Panel,Solar Panel Perception,6.04223260546372,-13.9982333976406,37
Lowest Ghi,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.27160650570334,-8.536219636257794,32
Average Ghi,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.42799417613222,-8.694497668731428,43
Alternate Energy,sub-subtopic,Solar Panel,Solar Urban Sustainability,13.796427160850648,1.8256399371836574,24
Alternate Energy,sub-subtopic,Solar Panel,Solar Urban Sustainability,14.006732949063963,1.8467314496280598,37
Functional Dynamics,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.61500192052865,-8.619436356214376,30
Economic Corridor,sub-subtopic,Solar Panel,Renewable Energy Transition,-16.971097148466022,-9.848102558942077,42
Energy Sources,sub-subtopic,Solar Panel,Renewable Energy Transition,-17.01395317032361,-10.007384088663464,19
Reuters Article,sub-subtopic,Solar Panel,Renewable Solutions Integration,14.885328712236152,-11.405676667191056,18
Purpose,sub-subtopic,Solar Panel,Energy Assessments,-55.65427778433086,45.9417499203995,38
State Investment,sub-subtopic,Solar Panel,Renewable Energy Transition,-17.106031342038744,-9.881808668911015,29
Electricity Generation,sub-subtopic,Solar Panel,Renewable Energy Transition,-17.105385718666966,-9.978058585683016,14
Direct Investment,sub-subtopic,Solar Panel,Renewable Energy Transition,-17.11830081366207,-9.801934216302666,43
Sustainability Transitions,sub-subtopic,Solar Panel,Solar Energy Dynamics,-35.06165910098356,32.01968992238746,48
Fraunhofer Ise,sub-subtopic,Solar Panel,Renewable Energy Transition,-17.108906226702338,-9.91419322481284,5
Wright Paper,sub-subtopic,Solar Panel,Solar Energy Dynamics,-35.17682983757058,32.12600543427991,18
Selenium,sub-subtopic,Solar Panel,Renewable Energy Transition,-17.06564675070086,-9.837720898678427,38
Research Focus,sub-subtopic,Solar Panel,Solar Innovation Solutions,<class 'float'>,<class 'float'>,11
Power Planning,sub-subtopic,Solar Panel,Renewable Solutions Integration,14.842332187852708,-11.676693914976145,17
Reference Generation,sub-subtopic,Solar Panel,Renewable Energy Transition,-17.109162087318364,-9.913068974720959,2
Power Future,sub-subtopic,Solar Panel,Solar Forecasting Solutions,-17.884947904910756,-4.013664420636179,24
Sub-Saharan Africa,sub-subtopic,Solar Panel,Renewable Energy Transition,-17.13780594529608,-9.99880804221,44
Levelled Cost,sub-subtopic,Solar Panel,Renewable Solutions Integration,14.969629085910075,-11.493304299725754,16
Current Status,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.597940081528655,-8.953853040217217,48
Financial Markets,sub-subtopic,Solar Panel,Solar Energy Impact,-2.9311617279241644,1.6695125052927788,29
Sustainable Energy,sub-subtopic,Solar Panel,Energy Assessments,-55.560052170584505,45.9423783732948,8
Climate Policy,sub-subtopic,Solar Panel,Energy Assessments,-55.486870210785796,46.120755408686584,30
Renewable Energy,sub-subtopic,Solar Panel,Solar Urban Sustainability,14.121562994183016,1.816509326543765,28
Solar Panel,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-66.17115088701796,-0.45043925155181064,28
Aluminium Nanoparticles,sub-subtopic,Solar Panel,Solar Energy Efficiency,-2.7686582943697458,-0.42163115335518686,7
Solar,sub-subtopic,Solar Panel,Solar Energy Efficiency,-2.746355851688941,-0.45389451864658825,45
Main Finding,sub-subtopic,Solar Panel,Solar Energy Efficiency,-2.765158104788279,-0.4503693437270675,19
Solar-Photovoltaic Systems,sub-subtopic,Solar Panel,Solar Energy Efficiency,-2.787647841603082,-0.45917855249651646,47
Nanofluid,sub-subtopic,Solar Panel,Thermal Efficiency,0.8864616479964258,0.8207877514291577,41
Aluminium Nanoparticles',sub-subtopic,Solar Panel,Solar Energy Efficiency,-2.7167373101643784,-0.5411970219126195,36
Aluminium Nanoparticles,sub-subtopic,Solar Panel,Solar Materials,-2.397199784381202,-8.307526914302164,43
Average Diameter,sub-subtopic,Solar Panel,Solar Energy Efficiency,-2.6004566797686843,-0.5529233780028535,25
Nanofluid Prepared,sub-subtopic,Solar Panel,Solar Materials,-2.4288879178620317,-8.137443412641181,41
Base Fluid,sub-subtopic,Solar Panel,Thermal Efficiency,1.0669681820104575,0.7706371209541635,39
Aluminium Nanoparticles,sub-subtopic,Solar Panel,Solar Materials,-2.40163670986565,-8.429870560834827,28
Solar Panel,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.37335533234639,-8.706478956603995,29
Experimental Setup,sub-subtopic,Solar Panel,Solar Materials,-2.2448087261132805,-8.383369536692927,15
Performance Variables,sub-subtopic,Solar Panel,Solar Energy Efficiency,-2.871936724328474,-0.49682914836697756,12
Solar Panel,sub-subtopic,Solar Panel,Solar Energy Efficiency,-2.956499688115013,-0.23378511534632043,48
Temperature Difference,sub-subtopic,Solar Panel,Thermal Efficiency,0.9926962665067026,0.7881877181464402,39
Nanofluid Cooling,sub-subtopic,Solar Panel,Solar Energy Efficiency,-2.8912443304603057,-0.35112473579123216,49
Solar Panel,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,0.9892843560919846,8.017921692917332,43
Thermometer,sub-subtopic,Solar Panel,Solar Urban Sustainability,13.94392795406644,2.048141441707756,27
Solar Panels,sub-subtopic,Solar Panel,Solar Energy Efficiency,-2.742322372023783,-0.5644244990920217,42
Heat,sub-subtopic,Solar Panel,Solar Materials,-2.1444809611462166,-8.132372218370412,22
Solar Efficiency,sub-subtopic,Solar Panel,Solar Energy Efficiency,-2.959219136902021,-0.4368936204028145,32
Water Cooling,sub-subtopic,Solar Panel,Solar Energy Efficiency,-2.8559876158275266,-0.47746887272803107,40
Aluminium Nanoparticles,sub-subtopic,Solar Panel,Solar Energy Efficiency,-2.5213566400480554,-0.4257961132587297,40
Rouhollah Sale,sub-subtopic,Solar Panel,Sustainability Analysis,5.4630316129701475,-56.41913368399126,44
Ahmad Jahanbakhshi,sub-subtopic,Solar Panel,Sustainability Analysis,5.407955769803951,-56.87491106816504,48
Photovoltaic Panel,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-66.26857748713101,-0.3149830301286147,28
Impingement Cooling,sub-subtopic,Solar Panel,Thermal Efficiency,0.8044023613448931,1.0882022546091352,49
Heat Sink,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-66.04589974458177,-0.35062299736353847,2
Solar Reflectors,sub-subtopic,Solar Panel,Solar Forecasting Solutions,-17.638031959441705,-4.101823472322994,25
Transmission Concepts,sub-subtopic,Solar Panel,Renewable Energy Transition,-16.815975701282444,-9.858416146768409,30
Detailed Reference,sub-subtopic,Solar Panel,Sun-Synchronous Orbits,9.102356057578408,37.17100629177945,31
Radiation Pressure,sub-subtopic,Solar Panel,Sun-Synchronous Orbits,9.074422994434872,37.11610166207151,36
Earlier Studies,sub-subtopic,Solar Panel,Solar Energy Impact,-3.0586444973233213,1.792747659296877,1
Mcinnes,sub-subtopic,Solar Panel,Sun-Synchronous Orbits,8.93113141264494,36.99349219254795,13
Erik,sub-subtopic,Solar Panel,Sun-Synchronous Orbits,9.19147844043725,37.05591782790255,19
Model Presented,sub-subtopic,Solar Panel,Sun-Synchronous Orbits,8.994735602677205,36.929697296708554,19
Solar Power,sub-subtopic,Solar Panel,Sun-Synchronous Orbits,8.910975895627123,37.088069930098996,46
Reference Frames,sub-subtopic,Solar Panel,Solar Technology Adoption,66.18321912152197,12.585140702133822,34
Pci Frame,sub-subtopic,Solar Panel,Sun-Synchronous Orbits,9.007484648901206,37.051517715657816,18
Homocentric Horizon,sub-subtopic,Solar Panel,Sun-Synchronous Orbits,9.264587803079332,37.08378690463029,45
Solar Reflector,sub-subtopic,Solar Panel,Sun-Synchronous Orbits,9.128761387474635,36.590609103631586,50
Motion,sub-subtopic,Solar Panel,Sun-Synchronous Orbits,9.006612690123768,37.08679837034969,7
Orbit Period,sub-subtopic,Solar Panel,Sun-Synchronous Orbits,8.751663482159808,37.01512068881572,33
Corrected,sub-subtopic,Solar Panel,Sun-Synchronous Orbits,8.982144654228065,37.00080407450134,18
Ascending Node,sub-subtopic,Solar Panel,Sun-Synchronous Orbits,9.004418233354839,37.10812388291358,5
Relationships Derived,sub-subtopic,Solar Panel,Sun-Synchronous Orbits,9.191926588159673,37.000739818046526,29
Time-Dependent Size,sub-subtopic,Solar Panel,Sun-Synchronous Orbits,9.19399394060091,37.148273732404,23
Elevation Reaches,sub-subtopic,Solar Panel,Sun-Synchronous Orbits,9.186438328039973,36.951087769027424,27
Slant Range,sub-subtopic,Solar Panel,Sun-Synchronous Orbits,8.943009580947416,36.98189226313163,22
Non-Rotating Earth,sub-subtopic,Solar Panel,Sun-Synchronous Orbits,9.094731350864897,37.19120152702006,23
Ascending Node,sub-subtopic,Solar Panel,Sun-Synchronous Orbits,9.071417582590248,37.12835206142302,18
Solar Synchronous,sub-subtopic,Solar Panel,Sun-Synchronous Orbits,9.020586588130563,37.0357361879861,9
Slant Range,sub-subtopic,Solar Panel,Sun-Synchronous Orbits,9.01440511034625,36.91549157904354,34
Analytical,sub-subtopic,Solar Panel,Sun-Synchronous Orbits,8.883098878995316,36.78447197912431,40
Earth Oblateness,sub-subtopic,Solar Panel,Sun-Synchronous Orbits,9.065521818917855,37.0709190794479,10
Finite Size,sub-subtopic,Solar Panel,Sun-Synchronous Orbits,8.928630669062905,37.01635431850851,10
Estimated Contribution,sub-subtopic,Solar Panel,Sun-Synchronous Orbits,9.004201025939963,37.01730327128697,27
Received Solar,sub-subtopic,Solar Panel,Sun-Synchronous Orbits,8.955180941384164,37.05604411734056,38
Total Energy,sub-subtopic,Solar Panel,Sun-Synchronous Orbits,8.988401642308446,37.013944920807596,8
Detection Algorithm,sub-subtopic,Solar Panel,Solar Panel Perception,5.950819822529082,-14.010659340283258,3
Pass Duration,sub-subtopic,Solar Panel,Sun-Synchronous Orbits,9.055177993315134,37.09004221753106,25
Fig.,sub-subtopic,Solar Panel,Sun-Synchronous Orbits,9.046215039118634,37.06293550729757,8
Fig.,sub-subtopic,Solar Panel,Sun-Synchronous Orbits,8.946435207403242,37.125681378326604,36
Equation,sub-subtopic,Solar Panel,Sun-Synchronous Orbits,9.038582754326413,37.021850001666095,12
Power Farm,sub-subtopic,Solar Panel,Sun-Synchronous Orbits,9.20863406288495,37.04198429285498,28
